space_id,dataset_id,subject_id,freq,data_time,series_tag,open,high,low,close,volume,quote_volume
crypto_market,spot_kline_1h,BTC-USDT,1H,2026-07-15T18:00:00Z,venue:binance,65056.1,65143.57,64847.42,64860.0,1076.85531,70017332.5520931
crypto_market,spot_kline_1h,BTC-USDT,1H,2026-07-15T19:00:00Z,venue:binance,64860.0,65000.0,64738.49,64977.34,377.96921,24530349.1343762
crypto_market,spot_kline_1h,BTC-USDT,1H,2026-07-15T20:00:00Z,venue:binance,64977.34,65055.39,64899.0,64968.01,239.51973,15565796.0568706
crypto_market,spot_kline_1h,BTC-USDT,1H,2026-07-15T21:00:00Z,venue:binance,64968.02,65018.74,64789.89,64834.31,289.23644,18762786.3035126
crypto_market,spot_kline_1h,BTC-USDT,1H,2026-07-15T22:00:00Z,venue:binance,64834.31,64982.47,64772.0,64866.93,275.16571,17849617.4605068
crypto_market,spot_kline_1h,BTC-USDT,1H,2026-07-15T23:00:00Z,venue:binance,64866.93,64938.0,64691.89,64756.28,309.9463,20087076.0022689
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T00:00:00Z,venue:binance,0.07444,0.07452,0.07394,0.07411,18691108.0,1386222.1398099998
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T01:00:00Z,venue:binance,0.07412,0.07419,0.07387,0.07402,9280329.0,686969.85855
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T02:00:00Z,venue:binance,0.07402,0.07411,0.07367,0.07374,14227893.0,1051748.19704
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T03:00:00Z,venue:binance,0.07375,0.0742,0.07371,0.07404,16635849.0,1230979.99437
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T04:00:00Z,venue:binance,0.07404,0.07423,0.07381,0.0741,9369852.0,694133.6601
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T05:00:00Z,venue:binance,0.0741,0.07452,0.07385,0.07442,11175083.0,828699.18187
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T06:00:00Z,venue:binance,0.07443,0.07492,0.07435,0.07442,19213875.0,1432865.4549
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T07:00:00Z,venue:binance,0.07442,0.07442,0.07387,0.07401,23699218.0,1758125.47534
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T08:00:00Z,venue:binance,0.07401,0.0743,0.07392,0.07421,6387968.0,473459.18462
crypto_market,spot_kline_1h,DOGE-USDT,1H,2026-07-15T09:00:00Z,venue:binance,0.07421,0.07452,0.07338,0.0737,151118242.0,11156002.78379
