space_id,dataset_id,subject_id,freq,data_time,series_tag,open,high,low,close,volume,amount
stock_cn,stock_cn_kline,sh688772,1d,2026-07-15T15:00:00+08:00,,15.71,15.94,15.1,15.4,25649705.0,396973450.0
stock_cn,stock_cn_kline,sh688772,1d,2026-07-16T15:00:00+08:00,,15.49,16.24,15.19,15.59,32009925.0,505543279.0
stock_cn,stock_cn_kline,sh688981,1d,2026-07-02T15:00:00+08:00,,146.5,151.69,141.26,144.1,94902364.0,13942694264.0
stock_cn,stock_cn_kline,sh688981,1d,2026-07-03T15:00:00+08:00,,144.89,146.45,140.2,140.31,77041178.0,11011795924.0
stock_cn,stock_cn_kline,sh688981,1d,2026-07-06T15:00:00+08:00,,143.4,147.86,135.26,143.99,89663055.0,12737144923.0
stock_cn,stock_cn_kline,sh688981,1d,2026-07-07T15:00:00+08:00,,142.0,149.51,140.16,145.42,68911732.0,10086679237.0
stock_cn,stock_cn_kline,sh688981,1d,2026-07-08T15:00:00+08:00,,148.0,156.98,142.6,152.1,100025303.0,15091486397.0
stock_cn,stock_cn_kline,sh688981,1d,2026-07-09T15:00:00+08:00,,153.68,174.51,152.1,173.0,144629617.0,23645910405.0
stock_cn,stock_cn_kline,sh688981,1d,2026-07-10T15:00:00+08:00,,173.0,176.34,162.58,163.02,112708895.0,19217464804.0
stock_cn,stock_cn_kline,sh688981,1d,2026-07-13T15:00:00+08:00,,160.01,172.44,160.01,163.58,108133330.0,17953925596.0
stock_cn,stock_cn_kline,sh688981,1d,2026-07-14T15:00:00+08:00,,165.66,166.88,150.2,160.99,116279416.0,18261641698.0
stock_cn,stock_cn_kline,sh688981,1d,2026-07-15T15:00:00+08:00,,160.0,162.78,150.25,153.64,83488259.0,12924378133.0
stock_cn,stock_cn_kline,sh688981,1d,2026-07-16T15:00:00+08:00,,146.0,160.47,145.99,151.8,84258615.0,13055294759.0
stock_cn,stock_cn_kline,sz000001,1d,2026-07-02T15:00:00+08:00,,10.2,10.36,10.17,10.28,100474867.0,1030886382.42
stock_cn,stock_cn_kline,sz000001,1d,2026-07-03T15:00:00+08:00,,10.29,10.4,10.18,10.29,86332664.0,888789393.37
stock_cn,stock_cn_kline,sz000001,1d,2026-07-06T15:00:00+08:00,,10.25,10.52,10.22,10.5,106104863.0,1103902583.44
